,val_loss,val_x_label_output_loss,val_y_label_output_loss,val_z_label_output_loss,val_x_label_output_acc,val_y_label_output_acc,val_z_label_output_acc,loss,x_label_output_loss,y_label_output_loss,z_label_output_loss,x_label_output_acc,y_label_output_acc,z_label_output_acc
694,1.2367536621168256,0.46512533560871816,0.3024197586764785,0.004083212860757968,0.78125,0.890625,1.0,1.470194356632419,0.421314657687617,0.6160468553208467,0.011518177085923842,0.84375,0.8125,1.0
695,1.5122314190812176,0.5134080503671612,0.47794716338489707,0.007468151294129033,0.8125,0.84375,1.0,1.257480090833269,0.4050107272760215,0.43919538169632233,0.008263238642020942,0.890625,0.796875,1.0
696,1.0437282487691846,0.4005802044921438,0.2420680039679155,0.0004998294498217426,0.84375,0.890625,1.0,1.2950597769813612,0.43709107622458987,0.42075686068238927,0.0001207549332256086,0.84375,0.828125,1.0
697,1.419369115435984,0.5360933435586048,0.3447819265493308,0.0024004877904788557,0.796875,0.90625,1.0,1.5511277762707323,0.6202715044055367,0.2676667953519427,0.042917949306828795,0.6875,0.90625,0.984375
698,1.2366508738778066,0.43157625971434754,0.3733097885924508,0.0001885547870918991,0.859375,0.875,1.0,1.5607519799959846,0.5380498297199665,0.44715727816998196,0.037495037732593994,0.796875,0.84375,0.984375
699,0.8611092131468467,0.2565932919023908,0.2697095281118891,0.07821309258631981,0.890625,0.890625,0.984375,1.278716848581098,0.4136831332289148,0.30518491222051125,0.14616567070394715,0.875,0.890625,0.96875
700,1.230106954346411,0.27336447700918143,0.683124984800088,0.0002530130199120961,0.90625,0.75,1.0,1.4748112704837695,0.4486586209095549,0.5001095514776353,0.0773844592756765,0.828125,0.8125,0.984375
701,1.3344669290236197,0.47807471232499665,0.33164424036294804,0.04667325485358553,0.859375,0.875,0.984375,1.7195350289111957,0.5253220922641049,0.667841258397857,0.0010495765895248699,0.78125,0.8125,1.0
702,0.9506225110089872,0.31611879760748707,0.3022636182392944,0.016121291044324693,0.90625,0.859375,0.984375,1.294025947834598,0.41705625228132703,0.4595264500421763,0.0003869787390446966,0.859375,0.8125,1.0
703,1.6634291159862187,0.6867435980930168,0.2899319992538949,9.910013478275914e-06,0.671875,0.859375,1.0,0.9805492152809165,0.3474102147483791,0.28422593028852816,0.0015028346533692005,0.796875,0.875,1.0
704,1.797780782027985,0.6112740390012732,0.5509930256782241,0.024239638338861225,0.703125,0.796875,0.984375,1.382804507680703,0.606128926105157,0.15215530547913403,0.018391347456752305,0.765625,0.953125,0.984375
705,1.4574692727765068,0.573057315567894,0.30138702483873203,0.009967617154569952,0.734375,0.859375,1.0,1.5294605934759602,0.6404110714647686,0.24852987628582923,0.00010856619972199333,0.765625,0.9375,1.0
706,1.2113320739008486,0.49915099447753164,0.21168837579716637,0.0013416938888743957,0.796875,0.90625,1.0,1.3054270428838208,0.4103405006940193,0.2330158383624621,0.25173019348676484,0.828125,0.9375,0.984375
707,1.4775533871725202,0.6334054303224548,0.20371703902856098,0.007025487971235034,0.734375,0.9375,1.0,1.074096296884818,0.36585279827340855,0.26058815990604955,0.08180253611066135,0.828125,0.890625,0.96875
708,1.546764462662395,0.5330089021272215,0.42121380638855044,0.05953282533051074,0.75,0.8125,0.96875,1.692115240264684,0.486903889477162,0.22269780954434282,0.4956096560378487,0.78125,0.9375,0.953125
709,2.67994068848202,0.6531351659759821,0.5211990653015164,0.8524712633143898,0.671875,0.8125,0.890625,1.3084470993780997,0.3408050685796553,0.3598225378591451,0.2670143835620522,0.890625,0.953125,0.96875
710,1.8416687891294714,0.42160368594153397,0.36061940958688865,0.6378420172072679,0.875,0.859375,0.953125,1.2065433409588877,0.3757480487423379,0.45428191205974144,0.0007653286877515875,0.828125,0.84375,1.0
